REF_DATE,GEO,Gender,Type of corporation,Industry,VALUE
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,3.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Women,Private enterprises,Total all industries,32.0
2016,New Brunswick,Women,Private enterprises,Total all industries,26.0
2016,New Brunswick,Women,Private enterprises,Total all industries,11.0
2016,New Brunswick,Women,Private enterprises,Total all industries,15.0
2016,New Brunswick,Women,Private enterprises,Total all industries,8.0
2016,New Brunswick,Women,Private enterprises,Total all industries,5.0
2016,New Brunswick,Women,Private enterprises,Total all industries,1.0
2016,New Brunswick,Women,Private enterprises,Total all industries,4.0
2016,New Brunswick,Women,Private enterprises,Total all industries,6.0
2016,New Brunswick,Women,Private enterprises,Total all industries,1.0
2016,New Brunswick,Women,Private enterprises,Total all industries,0.0
2016,New Brunswick,Women,Private enterprises,Total all industries,1.0
2016,New Brunswick,Women,Private enterprises,Total all industries,7.0
2016,New Brunswick,Women,Private enterprises,Total all industries,10.0
2016,New Brunswick,Women,Private enterprises,Total all industries,3.0
2016,New Brunswick,Women,Private enterprises,Total all industries,7.0
2016,New Brunswick,Women,Private enterprises,Total all industries,7.0
2016,New Brunswick,Women,Private enterprises,Total all industries,10.0
2016,New Brunswick,Women,Private enterprises,Total all industries,7.0
2016,New Brunswick,Women,Private enterprises,Total all industries,3.0
2016,New Brunswick,Women,Private enterprises,Total all industries,4.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Women,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Government business entities,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,10.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,10.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Publicly traded corporations,Total all industries,0.0
2016,New Brunswick,Men,Private enterprises,Total all industries,187.0
2016,New Brunswick,Men,Private enterprises,Total all industries,149.0
2016,New Brunswick,Men,Private enterprises,Total all industries,52.0
2016,New Brunswick,Men,Private enterprises,Total all industries,97.0
2016,New Brunswick,Men,Private enterprises,Total all industries,38.0
2016,New Brunswick,Men,Private enterprises,Total all industries,28.0
2016,New Brunswick,Men,Private enterprises,Total all industries,3.0
2016,New Brunswick,Men,Private enterprises,Total all industries,25.0
2016,New Brunswick,Men,Private enterprises,Total all industries,57.0
2016,New Brunswick,Men,Private enterprises,Total all industries,42.0
2016,New Brunswick,Men,Private enterprises,Total all industries,7.0
2016,New Brunswick,Men,Private enterprises,Total all industries,35.0
2016,New Brunswick,Men,Private enterprises,Total all industries,45.0
2016,New Brunswick,Men,Private enterprises,Total all industries,24.0
2016,New Brunswick,Men,Private enterprises,Total all industries,7.0
2016,New Brunswick,Men,Private enterprises,Total all industries,17.0
2016,New Brunswick,Men,Private enterprises,Total all industries,42.0
2016,New Brunswick,Men,Private enterprises,Total all industries,55.0
2016,New Brunswick,Men,Private enterprises,Total all industries,35.0
2016,New Brunswick,Men,Private enterprises,Total all industries,20.0
2016,New Brunswick,Men,Private enterprises,Total all industries,5.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,New Brunswick,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Government business entities,Total all industries,4.0
2016,Quebec,Women,Government business entities,Total all industries,23.0
2016,Quebec,Women,Government business entities,Total all industries,2.0
2016,Quebec,Women,Government business entities,Total all industries,21.0
2016,Quebec,Women,Government business entities,Total all industries,0.0
2016,Quebec,Women,Government business entities,Total all industries,8.0
2016,Quebec,Women,Government business entities,Total all industries,0.0
2016,Quebec,Women,Government business entities,Total all industries,8.0
2016,Quebec,Women,Government business entities,Total all industries,0.0
2016,Quebec,Women,Government business entities,Total all industries,6.0
2016,Quebec,Women,Government business entities,Total all industries,1.0
2016,Quebec,Women,Government business entities,Total all industries,5.0
2016,Quebec,Women,Government business entities,Total all industries,0.0
2016,Quebec,Women,Government business entities,Total all industries,7.0
2016,Quebec,Women,Government business entities,Total all industries,0.0
2016,Quebec,Women,Government business entities,Total all industries,7.0
2016,Quebec,Women,Government business entities,Total all industries,0.0
2016,Quebec,Women,Government business entities,Total all industries,2.0
2016,Quebec,Women,Government business entities,Total all industries,1.0
2016,Quebec,Women,Government business entities,Total all industries,1.0
2016,Quebec,Women,Government business entities,Total all industries,4.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,128.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,12.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,11.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,1.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,1.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,3.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,2.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,1.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,6.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,5.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,5.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,114.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,4.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,4.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Women,Publicly traded corporations,Total all industries,7.0
2016,Quebec,Women,Private enterprises,Total all industries,612.0
2016,Quebec,Women,Private enterprises,Total all industries,929.0
2016,Quebec,Women,Private enterprises,Total all industries,182.0
2016,Quebec,Women,Private enterprises,Total all industries,747.0
2016,Quebec,Women,Private enterprises,Total all industries,189.0
2016,Quebec,Women,Private enterprises,Total all industries,177.0
2016,Quebec,Women,Private enterprises,Total all industries,24.0
2016,Quebec,Women,Private enterprises,Total all industries,153.0
2016,Quebec,Women,Private enterprises,Total all industries,111.0
2016,Quebec,Women,Private enterprises,Total all industries,214.0
2016,Quebec,Women,Private enterprises,Total all industries,23.0
2016,Quebec,Women,Private enterprises,Total all industries,191.0
2016,Quebec,Women,Private enterprises,Total all industries,112.0
2016,Quebec,Women,Private enterprises,Total all industries,192.0
2016,Quebec,Women,Private enterprises,Total all industries,25.0
2016,Quebec,Women,Private enterprises,Total all industries,167.0
2016,Quebec,Women,Private enterprises,Total all industries,156.0
2016,Quebec,Women,Private enterprises,Total all industries,346.0
2016,Quebec,Women,Private enterprises,Total all industries,110.0
2016,Quebec,Women,Private enterprises,Total all industries,236.0
2016,Quebec,Women,Private enterprises,Total all industries,44.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,22.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,3.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,3.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,2.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,12.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Women,Unclassified enterprises,Total all industries,2.0
2016,Quebec,Men,Government business entities,Total all industries,32.0
2016,Quebec,Men,Government business entities,Total all industries,11.0
2016,Quebec,Men,Government business entities,Total all industries,4.0
2016,Quebec,Men,Government business entities,Total all industries,7.0
2016,Quebec,Men,Government business entities,Total all industries,3.0
2016,Quebec,Men,Government business entities,Total all industries,3.0
2016,Quebec,Men,Government business entities,Total all industries,2.0
2016,Quebec,Men,Government business entities,Total all industries,1.0
2016,Quebec,Men,Government business entities,Total all industries,12.0
2016,Quebec,Men,Government business entities,Total all industries,4.0
2016,Quebec,Men,Government business entities,Total all industries,1.0
2016,Quebec,Men,Government business entities,Total all industries,3.0
2016,Quebec,Men,Government business entities,Total all industries,6.0
2016,Quebec,Men,Government business entities,Total all industries,4.0
2016,Quebec,Men,Government business entities,Total all industries,1.0
2016,Quebec,Men,Government business entities,Total all industries,3.0
2016,Quebec,Men,Government business entities,Total all industries,5.0
2016,Quebec,Men,Government business entities,Total all industries,0.0
2016,Quebec,Men,Government business entities,Total all industries,0.0
2016,Quebec,Men,Government business entities,Total all industries,0.0
2016,Quebec,Men,Government business entities,Total all industries,6.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,390.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,29.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,20.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,9.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,10.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,3.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,3.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,0.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,25.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,16.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,12.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,4.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,333.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,10.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,8.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,2.0
2016,Quebec,Men,Publicly traded corporations,Total all industries,22.0
2016,Quebec,Men,Private enterprises,Total all industries,2494.0
2016,Quebec,Men,Private enterprises,Total all industries,1734.0
2016,Quebec,Men,Private enterprises,Total all industries,812.0
2016,Quebec,Men,Private enterprises,Total all industries,922.0
2016,Quebec,Men,Private enterprises,Total all industries,715.0
2016,Quebec,Men,Private enterprises,Total all industries,271.0
2016,Quebec,Men,Private enterprises,Total all industries,105.0
2016,Quebec,Men,Private enterprises,Total all industries,166.0
2016,Quebec,Men,Private enterprises,Total all industries,443.0
2016,Quebec,Men,Private enterprises,Total all industries,308.0
2016,Quebec,Men,Private enterprises,Total all industries,113.0
2016,Quebec,Men,Private enterprises,Total all industries,195.0
2016,Quebec,Men,Private enterprises,Total all industries,463.0
2016,Quebec,Men,Private enterprises,Total all industries,366.0
2016,Quebec,Men,Private enterprises,Total all industries,169.0
2016,Quebec,Men,Private enterprises,Total all industries,197.0
2016,Quebec,Men,Private enterprises,Total all industries,623.0
2016,Quebec,Men,Private enterprises,Total all industries,789.0
2016,Quebec,Men,Private enterprises,Total all industries,425.0
2016,Quebec,Men,Private enterprises,Total all industries,364.0
2016,Quebec,Men,Private enterprises,Total all industries,250.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,47.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,5.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,3.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,10.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,27.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,0.0
2016,Quebec,Men,Unclassified enterprises,Total all industries,2.0
2016,Ontario,Women,Government business entities,Total all industries,21.0
2016,Ontario,Women,Government business entities,Total all industries,1.0
2016,Ontario,Women,Government business entities,Total all industries,1.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,1.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,4.0
2016,Ontario,Women,Government business entities,Total all industries,1.0
2016,Ontario,Women,Government business entities,Total all industries,1.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,6.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,0.0
2016,Ontario,Women,Government business entities,Total all industries,10.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,201.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,37.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,18.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,19.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,4.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,2.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,1.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,1.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,2.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,7.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,3.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,4.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,3.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,4.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,0.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,4.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,188.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,24.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,14.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,10.0
2016,Ontario,Women,Publicly traded corporations,Total all industries,4.0
2016,Ontario,Women,Private enterprises,Total all industries,1314.0
2016,Ontario,Women,Private enterprises,Total all industries,1983.0
2016,Ontario,Women,Private enterprises,Total all industries,564.0
2016,Ontario,Women,Private enterprises,Total all industries,1419.0
2016,Ontario,Women,Private enterprises,Total all industries,248.0
2016,Ontario,Women,Private enterprises,Total all industries,399.0
2016,Ontario,Women,Private enterprises,Total all industries,138.0
2016,Ontario,Women,Private enterprises,Total all industries,261.0
2016,Ontario,Women,Private enterprises,Total all industries,209.0
2016,Ontario,Women,Private enterprises,Total all industries,376.0
2016,Ontario,Women,Private enterprises,Total all industries,127.0
2016,Ontario,Women,Private enterprises,Total all industries,249.0
2016,Ontario,Women,Private enterprises,Total all industries,244.0
2016,Ontario,Women,Private enterprises,Total all industries,349.0
2016,Ontario,Women,Private enterprises,Total all industries,100.0
2016,Ontario,Women,Private enterprises,Total all industries,249.0
2016,Ontario,Women,Private enterprises,Total all industries,381.0
2016,Ontario,Women,Private enterprises,Total all industries,859.0
2016,Ontario,Women,Private enterprises,Total all industries,199.0
2016,Ontario,Women,Private enterprises,Total all industries,660.0
2016,Ontario,Women,Private enterprises,Total all industries,232.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,27.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,6.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,21.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Women,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,36.0
2016,Ontario,Men,Government business entities,Total all industries,5.0
2016,Ontario,Men,Government business entities,Total all industries,4.0
2016,Ontario,Men,Government business entities,Total all industries,1.0
2016,Ontario,Men,Government business entities,Total all industries,1.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,1.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,13.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,0.0
2016,Ontario,Men,Government business entities,Total all industries,8.0
2016,Ontario,Men,Government business entities,Total all industries,5.0
2016,Ontario,Men,Government business entities,Total all industries,4.0
2016,Ontario,Men,Government business entities,Total all industries,1.0
2016,Ontario,Men,Government business entities,Total all industries,13.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,709.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,91.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,42.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,49.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,10.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,8.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,2.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,6.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,12.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,25.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,10.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,15.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,37.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,14.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,5.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,9.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,623.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,44.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,25.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,19.0
2016,Ontario,Men,Publicly traded corporations,Total all industries,27.0
2016,Ontario,Men,Private enterprises,Total all industries,4824.0
2016,Ontario,Men,Private enterprises,Total all industries,4671.0
2016,Ontario,Men,Private enterprises,Total all industries,2338.0
2016,Ontario,Men,Private enterprises,Total all industries,2333.0
2016,Ontario,Men,Private enterprises,Total all industries,1028.0
2016,Ontario,Men,Private enterprises,Total all industries,1037.0
2016,Ontario,Men,Private enterprises,Total all industries,592.0
2016,Ontario,Men,Private enterprises,Total all industries,445.0
2016,Ontario,Men,Private enterprises,Total all industries,775.0
2016,Ontario,Men,Private enterprises,Total all industries,930.0
2016,Ontario,Men,Private enterprises,Total all industries,527.0
2016,Ontario,Men,Private enterprises,Total all industries,403.0
2016,Ontario,Men,Private enterprises,Total all industries,1030.0
2016,Ontario,Men,Private enterprises,Total all industries,802.0
2016,Ontario,Men,Private enterprises,Total all industries,419.0
2016,Ontario,Men,Private enterprises,Total all industries,383.0
2016,Ontario,Men,Private enterprises,Total all industries,1508.0
2016,Ontario,Men,Private enterprises,Total all industries,1902.0
2016,Ontario,Men,Private enterprises,Total all industries,800.0
2016,Ontario,Men,Private enterprises,Total all industries,1102.0
2016,Ontario,Men,Private enterprises,Total all industries,483.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,76.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,7.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,1.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,8.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
2016,Ontario,Men,Unclassified enterprises,Total all industries,0.0
